id,title,redirect_url,company,location,description,category,salary_max,contract_type,salary_min,contract_time
5121571724,Corporate Sales Executive in Rajkot,https://www.adzuna.in/details/5121571724?utm_medium=api&utm_source=6a80409c,DeoDap International Private Limited,India,Key Responsibilities Develop and implement sales strategies to meet and exceed revenue targets Provide exceptional sales support to clients addressing their needs and concerns promptly Cultivate strong relationships with new and existing clients to ensure customer satisfaction and retention Utilize MSExcel to analyze sales data and track performance metrics for informed decisionmaking Collaborate with the sales team to create innovative sales tactics and improve overall sales efficiency Communi…,Sales Jobs,,,,
5122866299,Assistant Manager - RA,https://www.adzuna.in/details/5122866299?utm_medium=api&utm_source=6a80409c,BDR Group,India,Lead and Guide Team for various Regulatory activities for ROW markets. Handle MOH Deficiencies and track on day to day basis. Coordination with various CFT for various registration requirement Review and author dossier and Justifications,Healthcare & Nursing Jobs,,,,full_time
5120357588,"Publishing Assistant, Discover Journals",https://www.adzuna.in/details/5120357588?utm_medium=api&utm_source=6a80409c,Springer Nature Technology and Publishing Solutions,India,"Job Description: Publishing Assistant – Discover Journals The Discover Journals Series aims to support researchers in communicating and advancing discovery for a better world. We do this by providing a trusted environment in which researchers can quickly, easily and transparently share their discoveries, data and research stories. We are seeking a Publishing Assistant on our Discover journals to manage a portfolio of inclusive journals focused on integrity of our publication process, speed of r…",Admin Jobs,,,,full_time
5122283201,Java J2EE Technical Project Lead,https://www.adzuna.in/details/5122283201?utm_medium=api&utm_source=6a80409c,Sopra Steria,"Noida, Ghaziabad","Job Description Key technological skills: Java 11, J2EE, Spring-boot, Quarkus, Docker, PostgreSQL, MongoDB, Hazelcast/Redis, REST, OAuth2.0, JWT, Angular, JSON, XML. Key Responsibilities Develop software solutions by understanding business needs, studying systems flow, data usage, and work processes; investigating problem areas; following the software development lifecycle. Determines operational feasibility by evaluating analysis, problem definition, requirements, solution development, and pro…",IT Jobs,,,,
5123285082,Mechanical Engineer,https://www.adzuna.in/details/5123285082?utm_medium=api&utm_source=6a80409c,Freshersworldcom,"Buldhana, Maharashtra","Mechanical Engineer Looking for 2021-2023 passed out candidates. The successful candidate for this position will be able to take a project. Should be an effective communicator with excellent relationship building & interpersonal skills, strong methodical and problem solving approach. Knowledge of engineering, adhesion technology, static load design and high precision alignment. Drive for quality and improve reliability, availability, manufacturability & serviceability for new and existing produ…",Engineering Jobs,,,,full_time
5121571479,Channel Sales Manager,https://www.adzuna.in/details/5121571479?utm_medium=api&utm_source=6a80409c,Cctvkartcom by Vaya Technologies,India,CCTVKart com is seeking a Channel Sales Manager to expand and manage our distributor and dealer network across India The ideal candidate will be responsible for developing strong relationships with partners driving sales growth and ensuring market penetration for our security and automation products Key Responsibilities Identify onboard and manage distributors and dealers Achieve sales targets through channel partners Develop and implement sales strategies to increase market share Monitor compe…,Sales Jobs,,,,
5120708941,Business Development Executive,https://www.adzuna.in/details/5120708941?utm_medium=api&utm_source=6a80409c,Sutram Solutions Pvt Ltd,"Bhubaneswar, Khordha","Job Summary: We are looking for a Business Development Executive to drive sales and marketing for our School Mobile App. The ideal candidate should be proficient in creating presentations, documents, and reports (PDFs, Excel, and Word) while also managing content workflows. The role involves visiting schools, pitching the app, collecting feedback, and preparing analytics reports to drive business growth. Key Responsibilities · Identify and target potential customers through various channels (so…",Sales Jobs,,,,full_time
5120362422,Software Engineer - Career,https://www.adzuna.in/details/5120362422?utm_medium=api&utm_source=6a80409c,Equifax,India,"Equifax is where you can power your possible. If you want to achieve your true potential, chart new paths, develop new skills, collaborate with bright minds, and make a meaningful impact, we want to hear from you. Equifax is seeking creative, high-energy and driven Mainframe software engineers with hands-on development skills to work on a variety of meaningful projects. Our software engineering positions provide you the opportunity to join a team of talented engineers working with leading-edge …",IT Jobs,,,,full_time
5122018707,"Metrics Design and Management Sr Analyst - AVP, C12 - Banking & International, Pune",https://www.adzuna.in/details/5122018707?utm_medium=api&utm_source=6a80409c,Citigroup,"Pune, Maharashtra","Citi is looking for a Data Analyst & Visualization specialist to join our team, to build high performance Analytical Dashboards (among others) used by senior stakeholders across our franchise. This Data Visualization Sr Analyst - will work within one or more teams across B&I Data and the subject matter experts to design, validate, develop, and deploy both minimum viable products (MVP) as well as ready to deploy solutions. This role assesses, evaluates, and analyzes data challenges and provide r…",IT Jobs,,,,
5123166905,Java Software Developer - Spring Boot/MongoDB,https://www.adzuna.in/land/ad/5123166905?se=YL4J3noP8BGz0dSC6rWCew&utm_medium=api&utm_source=6a80409c&v=026D32CCA22A686CF75175045746B1EB42A35075,Yo HR Consultancy,"Bangalore, Karnataka","Job Role : Senior Software Developer Experience - 5 - 8 Years Job Location - Bangalore Domain : Logistics is mandatory Notice Period - Immediate to 30 Days. Mandatory Skills - Java, Spring Boot, Data Structures, MongoDB/ qualifications : - Bachelor's degree in Computer science or related field - 5-8 years professional experience in software development; you will be able to discuss in depth both the design and your significant contributions to one or more projects - Solid understanding of comput…",IT Jobs,,permanent,,full_time
5120709121,Mechanical Engineer,https://www.adzuna.in/details/5120709121?utm_medium=api&utm_source=6a80409c,Client of Freshersworld,"Palwal, Faridabad","Looking for 2021-2023 passed out candidates Job Description:- Research, design, develop, build, and test mechanical and thermal sensors and devices, including tools, engines, and machines Leadership Ability to give direction to a team. Coaching/mentoring. Perform a full lifecycle product development (design, develop, test prototypes, manufacture and implement) Analyzing problems or deficiencies and developing solutions to resolve them. Conducting experiments and evaluations to improve and innov…",Engineering Jobs,,,,full_time
5122768678,Senior Data Scientist II,https://www.adzuna.in/details/5122768678?utm_medium=api&utm_source=6a80409c,Talkdesk 2,"Bangalore, Karnataka","At Talkdesk, we are courageous innovators focused on redefining the customer experience, making the impossible possible for companies globally. We champion an inclusive and diverse culture representative of the communities in which we live and serve. And, we give back to our community by volunteering our time, supporting non-profits, and minimizing our global footprint. Each day, thousands of employees, customers, and partners all over the world trust Talkdesk to deliver a better way to great e…",IT Jobs,,,,
5120709178,Mechanical Engineer,https://www.adzuna.in/details/5120709178?utm_medium=api&utm_source=6a80409c,Freshersworldcom,"Sonipat, Haryana","Looking for 2021-2023 passed out candidates. Shall have good written and verbal communication skills. Candidates should not neccessary to have all above mentioned criteria but open to learn and having go getter attitude. Shall be focused on learning. Shall be a good team player. As and when required, to witness performance tests of the equipment at vendors works. To comply with Quality check procedures and to maintain appropriate records. Concept Design of Fabrication Drawing and Review of Fina…",Engineering Jobs,,,,full_time
